month,State,Total Sales Demand,Total Units Demanded per SKU,Order ID,Country,Cust_State
4,J3G,1372.8081,181,112,CA,J
11,J3G,157.3728,23,10,CA,J
12,J3G,101.4076,12,7,CA,J
1,J3H,27.9901,1,1,CA,J
2,J3H,97.5138,16,12,CA,J
3,J3H,552.1421,89,50,CA,J
4,J3H,1194.539,216,171,CA,J
10,J3H,15.0743,3,1,CA,J
11,J3H,321.1293,115,35,CA,J
12,J3H,309.1998,59,13,CA,J
1,J3L,36.8893,6,3,CA,J
2,J3L,9.0502,2,2,CA,J
3,J3L,1238.4109,214,163,CA,J
4,J3L,1948.7838,369,244,CA,J
11,J3L,732.719,36,13,CA,J
12,J3L,364.4623,43,18,CA,J
4,J3M,448.5131,66,37,CA,J
10,J3M,60.0796,1,1,CA,J
1,J3N,45.9964,20,10,CA,J
3,J3N,166.5618,12,12,CA,J
4,J3N,891.5898,129,97,CA,J
11,J3N,53.2567,1,1,CA,J
12,J3N,298.0799,15,5,CA,J
2,J3P,45.2364,12,12,CA,J
3,J3P,46.2207,17,15,CA,J
4,J3P,317.7873,99,49,CA,J
11,J3P,126.2212,13,6,CA,J
12,J3P,61.8804,8,6,CA,J
3,J3R,69.3368,4,2,CA,J
4,J3R,444.9568,69,58,CA,J
11,J3R,50.1901,4,4,CA,J
12,J3R,244.4885,7,7,CA,J
3,J3T,43.962,4,4,CA,J
4,J3T,56.0951,12,7,CA,J
12,J3T,25.5682,4,4,CA,J
1,J3V,11.4914,6,3,CA,J
2,J3V,105.0086,26,4,CA,J
3,J3V,223.9195,39,18,CA,J
4,J3V,878.336,133,95,CA,J
10,J3V,81.0274,12,2,CA,J
11,J3V,84.4468,8,2,CA,J
12,J3V,204.1253,28,11,CA,J
2,J3X,84.6111,10,6,CA,J
3,J3X,44.3422,11,9,CA,J
4,J3X,1434.7643,219,138,CA,J
12,J3X,73.7161,9,6,CA,J
1,J3Y,333.7963,73,38,CA,J
3,J3Y,1093.3408,198,120,CA,J
4,J3Y,2719.9367,562,408,CA,J
10,J3Y,321.8563,41,9,CA,J
11,J3Y,326.856,33,19,CA,J
12,J3Y,273.9259,37,22,CA,J
3,J3Z,60.0949,12,8,CA,J
4,J3Z,251.6339,65,41,CA,J
1,J4B,84.8703,6,3,CA,J
2,J4B,113.7416,8,4,CA,J
3,J4B,943.6808,162,112,CA,J
4,J4B,2257.081,455,295,CA,J
11,J4B,327.9255,4,4,CA,J
12,J4B,257.8822,32,14,CA,J
3,J4G,138.1882,19,16,CA,J
4,J4G,391.5964,76,65,CA,J
11,J4G,45.16,11,11,CA,J
1,J4H,49.5959,12,6,CA,J
2,J4H,21.2584,6,4,CA,J
3,J4H,310.4548,72,59,CA,J
4,J4H,556.3374,89,66,CA,J
1,J4J,315.7218,53,7,CA,J
3,J4J,217.107,76,50,CA,J
4,J4J,1351.0429,247,196,CA,J
10,J4J,13.512,1,1,CA,J
12,J4J,62.9272,6,3,CA,J
1,J4K,9.1992,4,3,CA,J
2,J4K,90.3602,9,7,CA,J
3,J4K,259.7289,31,30,CA,J
4,J4K,1041.5301,155,117,CA,J
11,J4K,482.9246,14,8,CA,J
1,J4L,15.3834,1,1,CA,J
2,J4L,38.2637,9,5,CA,J
3,J4L,198.3055,45,26,CA,J
4,J4L,656.2011,161,141,CA,J
11,J4L,253.1264,26,19,CA,J
1,J4M,39.9199,10,2,CA,J
3,J4M,52.8379,8,3,CA,J
4,J4M,368.1893,53,37,CA,J
11,J4M,68.4751,1,1,CA,J
12,J4M,254.2459,31,6,CA,J
1,J4N,44.7447,7,1,CA,J
2,J4N,47.5485,8,8,CA,J
3,J4N,263.6003,21,15,CA,J
4,J4N,422.031,77,56,CA,J
11,J4N,36.3565,4,4,CA,J
12,J4N,81.4105,8,8,CA,J
2,J4P,230.8367,54,17,CA,J
3,J4P,92.4435,17,14,CA,J
4,J4P,443.0213,113,58,CA,J
12,J4P,76.7951,25,16,CA,J
2,J4R,26.2446,8,1,CA,J
3,J4R,160.4902,15,12,CA,J
4,J4R,469.7967,102,67,CA,J
12,J4R,114.3802,8,3,CA,J
3,J4S,88.2591,15,14,CA,J
4,J4S,277.5398,38,29,CA,J
10,J4S,34.2121,6,5,CA,J
12,J4S,52.6878,2,2,CA,J
3,J4T,161.7732,17,17,CA,J
4,J4T,1149.3961,203,137,CA,J
12,J4T,78.1053,26,13,CA,J
1,J4V,23.0161,3,1,CA,J
2,J4V,27.0605,18,3,CA,J
3,J4V,251.2328,70,39,CA,J
4,J4V,1482.0331,318,182,CA,J
10,J4V,135.1964,4,3,CA,J
11,J4V,53.2567,1,1,CA,J
12,J4V,127.2772,15,6,CA,J
3,J4W,208.9634,45,43,CA,J
4,J4W,614.3296,129,70,CA,J
2,J4X,22.2859,6,5,CA,J
3,J4X,222.7253,45,35,CA,J
4,J4X,652.686,114,93,CA,J
12,J4X,42.1321,4,2,CA,J
1,J4Y,-0.8432,2,1,CA,J
3,J4Y,192.5697,38,23,CA,J
4,J4Y,716.0677,198,125,CA,J
11,J4Y,78.7537,30,30,CA,J
12,J4Y,84.4374,6,4,CA,J
3,J4Z,278.673,59,49,CA,J
4,J4Z,1027.7967,147,93,CA,J
10,J4Z,30.0435,2,1,CA,J
11,J4Z,353.7878,13,4,CA,J
1,J5A,47.842,21,21,CA,J
2,J5A,14.6028,7,5,CA,J
3,J5A,344.7214,53,35,CA,J
4,J5A,1773.9961,281,198,CA,J
10,J5A,152.0167,12,7,CA,J
11,J5A,176.9515,8,7,CA,J
12,J5A,433.4584,42,14,CA,J
2,J5B,37.2818,15,4,CA,J
3,J5B,168.3586,49,27,CA,J
4,J5B,713.4982,130,107,CA,J
11,J5B,153.124,2,2,CA,J
12,J5B,56.9416,4,3,CA,J
1,J5C,0.3768,1,1,CA,J
3,J5C,112.8727,27,23,CA,J
4,J5C,821.4767,152,90,CA,J
9,J5C,130.7114,1,1,CA,J
11,J5C,127.4233,6,6,CA,J
3,J5J,190.9143,21,18,CA,J
4,J5J,1090.9843,232,160,CA,J
11,J5J,90.2904,15,5,CA,J
12,J5J,46.6794,4,4,CA,J
1,J5K,33.1817,6,6,CA,J
3,J5K,651.9769,100,72,CA,J
4,J5K,1262.6723,278,203,CA,J
11,J5K,99.3748,19,16,CA,J
12,J5K,364.4317,47,27,CA,J
1,J5L,42.9689,18,7,CA,J
3,J5L,270.6775,44,36,CA,J
4,J5L,1016.2726,268,166,CA,J
11,J5L,111.7103,19,6,CA,J
12,J5L,63.168,10,4,CA,J
1,J5M,27.6594,6,1,CA,J
2,J5M,55.0954,7,6,CA,J
3,J5M,259.818,49,35,CA,J
4,J5M,1046.8918,236,147,CA,J
11,J5M,24.1971,2,2,CA,J
12,J5M,42.9001,2,2,CA,J
2,J5R,68.8373,8,3,CA,J
3,J5R,1024.1061,211,142,CA,J
4,J5R,2186.1077,424,272,CA,J
10,J5R,23.4038,4,2,CA,J
11,J5R,248.9951,53,16,CA,J
12,J5R,691.6636,108,37,CA,J
3,J5T,295.4475,55,44,CA,J
4,J5T,704.893,130,83,CA,J
9,J5T,67.3878,30,3,CA,J
10,J5T,8.9829,4,2,CA,J
12,J5T,88.9548,5,4,CA,J
4,J5V,75.2335,13,7,CA,J
1,J5W,124.5055,19,7,CA,J
2,J5W,376.973,100,23,CA,J
3,J5W,400.3551,159,58,CA,J
4,J5W,1070.9795,227,164,CA,J
11,J5W,265.0273,24,22,CA,J
12,J5W,197.8306,60,23,CA,J
1,J5X,540.5256,226,154,CA,J
2,J5X,217.6456,90,43,CA,J
3,J5X,578.2763,187,99,CA,J
4,J5X,909.1726,241,102,CA,J
10,J5X,153.4161,44,20,CA,J
11,J5X,230.7754,76,62,CA,J
12,J5X,439.0933,139,95,CA,J
1,J5Y,44.1963,4,4,CA,J
2,J5Y,41.5426,1,1,CA,J
3,J5Y,313.5579,102,43,CA,J
4,J5Y,1600.7479,330,239,CA,J
10,J5Y,37.8023,7,1,CA,J
11,J5Y,53.211,7,2,CA,J
12,J5Y,45.1362,7,1,CA,J
1,J5Z,78.4574,13,4,CA,J
3,J5Z,357.9824,66,51,CA,J
4,J5Z,1490.0076,226,159,CA,J
11,J5Z,14.0465,4,2,CA,J
12,J5Z,150.3607,15,12,CA,J
1,J6A,9.6684,3,1,CA,J
2,J6A,56.546,15,1,CA,J
3,J6A,208.3745,46,30,CA,J
4,J6A,1766.9718,302,197,CA,J
10,J6A,6.3016,1,1,CA,J
11,J6A,141.1653,10,10,CA,J
12,J6A,135.9127,25,10,CA,J
1,J6E,662.2323,110,43,CA,J
2,J6E,31.5324,26,8,CA,J
3,J6E,206.1748,31,19,CA,J
4,J6E,1587.773,280,181,CA,J
10,J6E,170.4669,14,6,CA,J
11,J6E,82.4223,20,8,CA,J
12,J6E,75.523,9,4,CA,J
1,J6J,109.0222,26,4,CA,J
2,J6J,370.1669,1,1,CA,J
3,J6J,737.745,174,83,CA,J
4,J6J,1654.8487,325,202,CA,J
11,J6J,30.006,5,1,CA,J
12,J6J,270.2752,10,5,CA,J
1,J6K,42.4119,6,6,CA,J
2,J6K,118.9768,16,6,CA,J
3,J6K,262.4206,55,31,CA,J
4,J6K,2404.9136,288,195,CA,J
11,J6K,69.8666,24,13,CA,J
12,J6K,97.9968,11,11,CA,J
3,J6N,165.465,28,17,CA,J
4,J6N,650.9275,168,84,CA,J
11,J6N,80.4591,38,8,CA,J
12,J6N,67.7004,8,6,CA,J
2,J6R,72.4332,15,6,CA,J
3,J6R,343.6248,44,35,CA,J
4,J6R,334.6964,95,56,CA,J
11,J6R,122.3706,18,9,CA,J
12,J6R,91.2659,17,12,CA,J
1,J6S,106.1643,16,6,CA,J
3,J6S,259.2731,50,36,CA,J
4,J6S,1014.0114,260,142,CA,J
10,J6S,25.8672,8,8,CA,J
11,J6S,103.758,8,8,CA,J
12,J6S,181.4454,53,49,CA,J
3,J6T,109.2927,47,16,CA,J
4,J6T,929.6192,146,101,CA,J
12,J6T,260.8558,43,18,CA,J
3,J6V,193.4271,29,27,CA,J
4,J6V,652.4286,117,81,CA,J
11,J6V,73.0025,6,2,CA,J
12,J6V,105.3982,2,2,CA,J
1,J6W,54.3646,7,7,CA,J
2,J6W,18.1007,4,1,CA,J
3,J6W,585.3465,113,74,CA,J
4,J6W,1358.4963,240,162,CA,J
11,J6W,136.9425,3,3,CA,J
12,J6W,63.2428,13,11,CA,J
2,J6X,82.7673,21,18,CA,J
3,J6X,503.4884,173,65,CA,J
4,J6X,1385.6168,399,178,CA,J
11,J6X,206.5509,26,15,CA,J
12,J6X,69.6948,23,18,CA,J
1,J6Y,79.8395,20,7,CA,J
2,J6Y,33.5044,5,3,CA,J
3,J6Y,606.4485,101,68,CA,J
4,J6Y,1255.1084,218,130,CA,J
11,J6Y,203.4237,16,8,CA,J
3,J6Z,613.2295,71,49,CA,J
4,J6Z,875.1346,177,120,CA,J
1,J7A,70.2553,38,13,CA,J
2,J7A,37.3724,3,3,CA,J
3,J7A,106.2795,21,18,CA,J
4,J7A,815.8415,130,92,CA,J
11,J7A,53.2567,1,1,CA,J
12,J7A,70.2978,7,6,CA,J
3,J7B,203.2212,41,27,CA,J
4,J7B,475.8519,100,61,CA,J
11,J7B,41.0961,16,15,CA,J
12,J7B,118.4606,18,10,CA,J
1,J7C,55.311,12,4,CA,J
2,J7C,39.0797,7,6,CA,J
3,J7C,919.3477,216,140,CA,J
4,J7C,2086.8829,358,237,CA,J
11,J7C,66.1894,31,31,CA,J
12,J7C,306.1724,34,29,CA,J
1,J7E,46.0579,13,2,CA,J
2,J7E,54.3249,11,2,CA,J
3,J7E,300.6177,44,34,CA,J
4,J7E,1325.0948,211,143,CA,J
10,J7E,184.0168,1,1,CA,J
11,J7E,128.2072,2,2,CA,J
3,J7G,206.6595,29,23,CA,J
4,J7G,776.2474,102,78,CA,J
11,J7G,147.7813,6,6,CA,J
12,J7G,46.514,10,5,CA,J
3,J7H,11.1876,6,6,CA,J
4,J7H,467.1107,102,46,CA,J
12,J7H,21.0811,1,1,CA,J
1,J7J,180.5073,132,36,CA,J
3,J7J,134.1667,43,29,CA,J
4,J7J,1213.1061,320,178,CA,J
11,J7J,107.2438,8,5,CA,J
12,J7J,112.8896,6,1,CA,J
2,J7K,10.1835,2,1,CA,J
3,J7K,431.1531,73,42,CA,J
4,J7K,1066.3282,186,125,CA,J
11,J7K,457.4626,27,24,CA,J
12,J7K,392.0636,107,23,CA,J
1,J7L,134.597,44,7,CA,J
2,J7L,123.6155,17,10,CA,J
3,J7L,229.1409,11,9,CA,J
4,J7L,1000.607,201,140,CA,J
10,J7L,187.7722,1,1,CA,J
11,J7L,62.3724,4,2,CA,J
12,J7L,87.735,9,7,CA,J
1,J7M,78.3654,5,5,CA,J
2,J7M,30.2032,2,1,CA,J
3,J7M,361.2186,82,58,CA,J
4,J7M,725.7948,127,86,CA,J
10,J7M,5.6256,1,1,CA,J
12,J7M,40.6487,1,1,CA,J
1,J7N,146.273,8,8,CA,J
2,J7N,20.5333,2,2,CA,J
3,J7N,299.6319,79,49,CA,J
4,J7N,1485.9957,312,203,CA,J
11,J7N,142.7478,28,14,CA,J
1,J7P,58.7639,10,10,CA,J
2,J7P,239.9636,25,7,CA,J
3,J7P,84.6713,32,14,CA,J
4,J7P,1688.518,297,210,CA,J
10,J7P,67.5754,3,2,CA,J
11,J7P,38.3043,6,5,CA,J
12,J7P,272.978,29,13,CA,J
1,J7R,17.814,6,1,CA,J
2,J7R,26.403,5,4,CA,J
3,J7R,549.7467,133,71,CA,J
4,J7R,1740.8766,290,232,CA,J
9,J7R,67.583,6,4,CA,J
10,J7R,22.4876,6,1,CA,J
11,J7R,408.5809,74,36,CA,J
12,J7R,166.7214,32,12,CA,J
1,J7T,69.1869,5,1,CA,J
2,J7T,104.6309,10,7,CA,J
3,J7T,739.1529,126,103,CA,J
4,J7T,1726.4914,303,203,CA,J
11,J7T,415.5651,36,16,CA,J
12,J7T,178.8339,39,35,CA,J
1,J7V,121.6999,11,7,CA,J
2,J7V,6.3379,1,1,CA,J
3,J7V,1117.038,189,107,CA,J
4,J7V,5680.1765,856,632,CA,J
9,J7V,45.0529,3,1,CA,J
10,J7V,30.036,1,1,CA,J
11,J7V,306.9086,70,15,CA,J
12,J7V,578.6231,59,39,CA,J
4,J7W,84.0899,5,4,CA,J
11,J7W,52.8608,4,4,CA,J
1,J7X,9.2146,3,1,CA,J
3,J7X,169.9256,43,8,CA,J
4,J7X,876.297,96,76,CA,J
10,J7X,37.7865,9,9,CA,J
11,J7X,37.2774,1,1,CA,J
12,J7X,22.5869,1,1,CA,J
1,J7Y,100.4071,21,13,CA,J
2,J7Y,59.3184,14,7,CA,J
3,J7Y,226.7971,75,31,CA,J
4,J7Y,1094.1041,191,157,CA,J
11,J7Y,255.5316,20,5,CA,J
12,J7Y,276.396,29,13,CA,J
1,J7Z,416.1137,44,13,CA,J
2,J7Z,126.4936,32,6,CA,J
3,J7Z,438.3714,109,68,CA,J
4,J7Z,1464.4336,325,180,CA,J
10,J7Z,72.3447,18,8,CA,J
11,J7Z,135.2149,11,8,CA,J
12,J7Z,66.2474,2,2,CA,J
2,J8A,41.5426,1,1,CA,J
3,J8A,11.919,2,2,CA,J
4,J8A,650.7606,97,71,CA,J
12,J8A,37.0275,2,2,CA,J
2,J8B,86.9077,16,3,CA,J
3,J8B,1263.0907,127,73,CA,J
4,J8B,1016.1056,226,129,CA,J
11,J8B,57.9666,8,3,CA,J
12,J8B,269.0398,51,21,CA,J
4,J8C,451.2238,71,44,CA,J
1,J8E,112.8757,7,5,CA,J
2,J8E,73.9592,10,8,CA,J
3,J8E,261.847,33,25,CA,J
4,J8E,691.9894,118,89,CA,J
11,J8E,655.4252,54,13,CA,J
12,J8E,-252.9739,30,3,CA,J
2,J8G,105.6721,16,16,CA,J
3,J8G,465.68,102,43,CA,J
4,J8G,338.0296,41,21,CA,J
11,J8G,104.5417,23,16,CA,J
12,J8G,128.9859,18,14,CA,J
3,J8H,142.9249,28,13,CA,J
4,J8H,565.7688,122,79,CA,J
11,J8H,38.0383,1,1,CA,J
12,J8H,72.2774,11,10,CA,J
1,J8L,97.9918,11,10,CA,J
3,J8L,288.8552,47,24,CA,J
4,J8L,866.116,133,107,CA,J
10,J8L,75.1089,1,1,CA,J
11,J8L,20.8795,4,3,CA,J
12,J8L,19.5603,3,1,CA,J
1,J8M,18.4447,4,1,CA,J
2,J8M,220.5476,51,15,CA,J
3,J8M,575.5382,114,72,CA,J
4,J8M,1282.5983,313,226,CA,J
10,J8M,36.7958,1,1,CA,J
11,J8M,147.2906,18,7,CA,J
12,J8M,40.3402,3,3,CA,J
1,J8N,98.3765,10,10,CA,J
2,J8N,27.1509,6,3,CA,J
3,J8N,183.0228,20,16,CA,J
4,J8N,1211.8588,251,137,CA,J
10,J8N,18.0261,3,1,CA,J
11,J8N,290.2736,16,5,CA,J
12,J8N,257.9646,25,24,CA,J
1,J8P,50.0212,12,2,CA,J
2,J8P,59.2123,13,11,CA,J
3,J8P,544.1431,119,100,CA,J
4,J8P,1847.2633,338,277,CA,J
10,J8P,60.0796,1,1,CA,J
11,J8P,108.0351,3,3,CA,J
12,J8P,292.297,32,20,CA,J
3,J8R,573.0325,88,71,CA,J
4,J8R,2197.1223,470,320,CA,J
10,J8R,35.9771,10,1,CA,J
11,J8R,220.6513,2,2,CA,J
12,J8R,74.3403,13,12,CA,J
2,J8T,513.4993,79,20,CA,J
3,J8T,538.5284,125,75,CA,J
4,J8T,1633.5578,348,201,CA,J
10,J8T,60.0796,1,1,CA,J
11,J8T,22.8047,3,1,CA,J
12,J8T,12.1894,1,1,CA,J
1,J8V,71.4251,14,7,CA,J
2,J8V,21.7722,3,2,CA,J
3,J8V,971.1128,165,126,CA,J
4,J8V,2620.8617,507,384,CA,J
10,J8V,60.0796,1,1,CA,J
12,J8V,244.7808,45,32,CA,J
3,J8X,88.983,11,6,CA,J
4,J8X,895.6828,108,70,CA,J
12,J8X,39.052,13,13,CA,J
1,J8Y,16.1295,3,1,CA,J
2,J8Y,84.3239,18,5,CA,J
3,J8Y,671.1306,120,60,CA,J
4,J8Y,1404.6046,241,178,CA,J
10,J8Y,268.0486,40,6,CA,J
11,J8Y,243.57,41,11,CA,J
12,J8Y,64.8843,14,8,CA,J
1,J8Z,9.0272,1,1,CA,J
3,J8Z,168.3063,29,23,CA,J
4,J8Z,910.2272,122,85,CA,J
11,J8Z,135.6655,16,3,CA,J
12,J8Z,282.0117,40,31,CA,J
3,J9A,638.4539,125,84,CA,J
4,J9A,1722.8722,297,248,CA,J
11,J9A,36.1053,5,4,CA,J
1,J9B,22.647,8,6,CA,J
2,J9B,23.7664,4,4,CA,J
3,J9B,1295.1351,142,56,CA,J
4,J9B,927.5898,161,108,CA,J
11,J9B,19.7762,1,1,CA,J
1,J9E,448.45,72,13,CA,J
2,J9E,38.0448,4,2,CA,J
3,J9E,236.7864,27,10,CA,J
4,J9E,343.2579,45,37,CA,J
11,J9E,130.3904,14,14,CA,J
12,J9E,104.7125,12,12,CA,J
1,J9H,142.1961,31,14,CA,J
2,J9H,86.4542,16,10,CA,J
3,J9H,551.8416,171,83,CA,J
4,J9H,2181.6235,424,301,CA,J
9,J9H,42.7839,5,4,CA,J
10,J9H,172.6464,13,7,CA,J
11,J9H,169.4479,32,20,CA,J
12,J9H,188.7425,37,31,CA,J
1,J9J,18.4447,3,1,CA,J
3,J9J,1010.8827,186,142,CA,J
4,J9J,1882.361,325,260,CA,J
10,J9J,60.0796,1,1,CA,J
11,J9J,305.1133,2,2,CA,J
12,J9J,243.0051,11,10,CA,J
1,J9L,43.0195,10,4,CA,J
2,J9L,18.1158,2,2,CA,J
3,J9L,109.0474,5,2,CA,J
4,J9L,73.1568,9,9,CA,J
12,J9L,130.6346,19,18,CA,J
1,J9P,207.3761,48,11,CA,J
3,J9P,98.3283,18,14,CA,J
4,J9P,301.5259,48,36,CA,J
10,J9P,37.5394,2,2,CA,J
11,J9P,28.8537,8,5,CA,J
12,J9P,120.2677,20,13,CA,J
1,J9T,30.7284,5,1,CA,J
3,J9T,215.9084,25,19,CA,J
4,J9T,487.2739,90,70,CA,J
10,J9T,53.2897,5,2,CA,J
2,J9V,37.1454,33,6,CA,J
3,J9V,26.0607,6,6,CA,J
4,J9V,69.6158,11,10,CA,J
12,J9V,32.1486,5,4,CA,J
1,J9X,223.3545,53,21,CA,J
3,J9X,101.9688,9,5,CA,J
4,J9X,711.8224,164,81,CA,J
10,J9X,150.2103,1,1,CA,J
11,J9X,209.1459,26,6,CA,J
12,J9X,570.2742,64,22,CA,J
3,J9Y,605.8386,58,44,CA,J
4,J9Y,546.2108,76,55,CA,J
1,J9Z,45.15,15,6,CA,J
3,J9Z,196.0243,4,4,CA,J
4,J9Z,29.2008,8,4,CA,J
1,K0A,761.0943,112,37,CA,K
2,K0A,293.7882,59,36,CA,K
3,K0A,7474.6334,1167,763,CA,K
4,K0A,13509.8318,2337,1580,CA,K
9,K0A,204.8529,32,7,CA,K
10,K0A,259.9513,19,14,CA,K
11,K0A,3356.0053,190,126,CA,K
12,K0A,2298.3954,263,159,CA,K
1,K0B,334.7887,26,21,CA,K
2,K0B,154.0074,18,8,CA,K
3,K0B,398.536,56,31,CA,K
4,K0B,1963.723,242,155,CA,K
10,K0B,11.9873,4,1,CA,K
11,K0B,589.0115,32,22,CA,K
12,K0B,411.2237,52,39,CA,K
1,K0C,556.8242,96,54,CA,K
2,K0C,405.6348,46,24,CA,K
3,K0C,2149.261,392,257,CA,K
4,K0C,4481.8834,783,529,CA,K
10,K0C,284.6544,47,20,CA,K
11,K0C,1292.1043,74,39,CA,K
12,K0C,1275.844,73,53,CA,K
1,K0E,79.8012,12,7,CA,K
2,K0E,646.0367,103,25,CA,K
3,K0E,1864.4196,336,192,CA,K
4,K0E,3394.9656,635,378,CA,K
10,K0E,156.9175,11,4,CA,K
11,K0E,772.3596,19,9,CA,K
12,K0E,629.5425,42,26,CA,K
1,K0G,274.4164,54,21,CA,K
2,K0G,421.9951,51,29,CA,K
3,K0G,1435.966,261,167,CA,K
4,K0G,4223.4345,707,439,CA,K
9,K0G,60.6108,17,10,CA,K
10,K0G,169.6031,10,5,CA,K
11,K0G,1581.2411,66,42,CA,K
12,K0G,1332.1452,295,79,CA,K
1,K0H,325.0185,58,29,CA,K
2,K0H,295.4209,80,28,CA,K
3,K0H,1387.3793,244,166,CA,K
4,K0H,5379.9602,884,594,CA,K
10,K0H,101.1981,21,9,CA,K
11,K0H,1475.7682,125,66,CA,K
12,K0H,1263.6709,81,30,CA,K
1,K0J,143.0959,13,9,CA,K
2,K0J,324.8225,96,45,CA,K
3,K0J,1097.1959,215,141,CA,K
4,K0J,4244.7928,639,396,CA,K
10,K0J,236.3898,59,17,CA,K
11,K0J,716.35,69,36,CA,K
12,K0J,1552.2108,108,64,CA,K
1,K0K,1252.2786,122,91,CA,K
2,K0K,680.6359,109,43,CA,K
3,K0K,6060.7283,974,631,CA,K
4,K0K,15548.3275,2310,1498,CA,K
9,K0K,106.9488,14,7,CA,K
10,K0K,766.1918,70,37,CA,K
11,K0K,5640.0129,270,175,CA,K
12,K0K,2917.9204,221,120,CA,K
1,K0L,541.8903,93,43,CA,K
2,K0L,452.2164,89,17,CA,K
3,K0L,2621.0683,584,378,CA,K
4,K0L,8025.6221,1267,801,CA,K
10,K0L,30.0135,4,2,CA,K
11,K0L,1404.5372,76,46,CA,K
12,K0L,1885.3289,132,98,CA,K
1,K0M,537.0392,94,59,CA,K
2,K0M,480.559,74,60,CA,K
3,K0M,2586.5686,464,287,CA,K
4,K0M,7996.9469,1116,726,CA,K
10,K0M,207.5006,22,16,CA,K
11,K0M,3543.4983,117,87,CA,K
12,K0M,1225.746,132,75,CA,K
10,K1A,189.004,36,3,CA,K
11,K1A,158.621,16,4,CA,K
12,K1A,55.6918,3,2,CA,K
1,K1B,147.7958,14,13,CA,K
2,K1B,62.0757,5,5,CA,K
3,K1B,375.0622,100,65,CA,K
4,K1B,1452.542,219,135,CA,K
11,K1B,133.7838,65,21,CA,K
12,K1B,65.3964,18,6,CA,K
1,K1C,60.6104,18,7,CA,K
2,K1C,5.3258,3,3,CA,K
3,K1C,969.4222,124,87,CA,K
4,K1C,3729.5062,604,388,CA,K
10,K1C,193.5478,11,11,CA,K
11,K1C,253.4379,1,1,CA,K
12,K1C,688.9313,80,30,CA,K
1,K1E,154.8956,80,14,CA,K
3,K1E,612.3107,92,75,CA,K
4,K1E,2509.9236,430,254,CA,K
9,K1E,63.9162,10,1,CA,K
11,K1E,183.6776,5,5,CA,K
12,K1E,54.1484,8,1,CA,K
2,K1G,102.6136,17,5,CA,K
3,K1G,1016.2974,211,152,CA,K
4,K1G,2317.2849,373,241,CA,K
10,K1G,72.3372,4,4,CA,K
11,K1G,11.4137,1,1,CA,K
12,K1G,115.2986,37,8,CA,K
3,K1H,493.9248,96,76,CA,K
4,K1H,1697.9073,257,196,CA,K
10,K1H,13.1215,3,3,CA,K
11,K1H,304.314,9,7,CA,K
12,K1H,1875.7241,321,93,CA,K
1,K1J,769.7249,89,14,CA,K
2,K1J,95.1876,12,3,CA,K
3,K1J,716.4874,139,87,CA,K
4,K1J,2206.0207,376,250,CA,K
10,K1J,369.4981,45,8,CA,K
11,K1J,242.9686,43,12,CA,K
12,K1J,611.5259,68,26,CA,K
1,K1K,84.1599,25,9,CA,K
2,K1K,111.15,21,12,CA,K
3,K1K,611.8834,149,109,CA,K
4,K1K,2116.84,374,284,CA,K
11,K1K,271.8455,16,11,CA,K
12,K1K,128.5947,24,6,CA,K
1,K1L,65.0178,51,28,CA,K
2,K1L,6.3382,1,1,CA,K
3,K1L,652.9689,141,72,CA,K
4,K1L,1184.3388,217,143,CA,K
10,K1L,178.2254,31,8,CA,K
11,K1L,292.4555,65,47,CA,K
12,K1L,21.2536,79,42,CA,K
1,K1M,20.7211,9,8,CA,K
2,K1M,45.2897,5,1,CA,K
3,K1M,615.5842,110,85,CA,K
4,K1M,1073.8176,181,160,CA,K
10,K1M,40.5134,6,4,CA,K
11,K1M,266.1237,26,5,CA,K
12,K1M,187.825,22,17,CA,K
1,K1N,237.6029,35,21,CA,K
2,K1N,548.402,28,6,CA,K
3,K1N,602.271,105,76,CA,K
4,K1N,2174.3394,419,277,CA,K
9,K1N,45.0604,2,1,CA,K
10,K1N,402.3052,95,45,CA,K
11,K1N,513.9912,44,26,CA,K
12,K1N,619.7331,97,42,CA,K
3,K1P,88.834,20,9,CA,K
4,K1P,181.914,17,14,CA,K
10,K1P,94.6372,13,1,CA,K
11,K1P,139.7578,26,7,CA,K
1,K1R,283.6759,42,18,CA,K
2,K1R,251.9219,57,16,CA,K
3,K1R,1129.5229,171,115,CA,K
4,K1R,2382.7366,446,310,CA,K
11,K1R,144.5053,32,15,CA,K
12,K1R,394.4807,50,16,CA,K
1,K1S,37.6585,4,3,CA,K
2,K1S,45.214,15,4,CA,K
3,K1S,1677.4798,272,188,CA,K
4,K1S,3837.4527,707,523,CA,K
9,K1S,24.784,1,1,CA,K
10,K1S,25.7096,7,7,CA,K
11,K1S,331.9784,11,9,CA,K
12,K1S,202.3562,18,11,CA,K
1,K1T,357.2723,51,20,CA,K
2,K1T,641.5573,153,33,CA,K
3,K1T,752.6271,113,57,CA,K
4,K1T,2495.7365,349,239,CA,K
11,K1T,359.374,13,11,CA,K
12,K1T,482.8412,26,12,CA,K
1,K1V,241.1038,49,20,CA,K
2,K1V,289.8688,20,8,CA,K
3,K1V,1748.0546,311,196,CA,K
4,K1V,3420.5818,562,359,CA,K
10,K1V,83.183,25,5,CA,K
11,K1V,784.5811,47,41,CA,K
12,K1V,221.2158,23,14,CA,K
3,K1W,93.3088,18,13,CA,K
