month,State,New.Category,Total Sales Demand,Total Units Demanded per SKU,Order ID,Country,Custom_State
2,N9C,Non-A,98.8364,1,1,CA,N
2,N9C,Seasonal,0,32,1,CA,N
2,N9E,A,388.9549,18,3,CA,N
2,N9E,Non-A,0,2,1,CA,N
2,N9H,Non-A,45.3123,1,1,CA,N
2,N9H,Seasonal,0,2,1,CA,N
2,N9J,A,49.067,5,1,CA,N
2,N9Y,A,132.9523,18,4,CA,N
2,N9Y,Non-A,0,2,2,CA,N
2,N9Y,Seasonal,0,1,1,CA,N
2,NC,A,111943.62,21066,2956,US,NC
2,NC,Non-A,37199,7192,1597,US,NC
2,NC,Seasonal,41344.52,7775,1424,US,NC
2,ND,A,9235.84,1677,247,US,ND
2,ND,Non-A,3304.84,506,114,US,ND
2,ND,Seasonal,3517.37,603,105,US,ND
2,NE,A,20766.3,3843,510,US,NE
2,NE,Non-A,6379.85,1161,248,US,NE
2,NE,Seasonal,9746.37,1878,251,US,NE
2,NH,A,19907.76,3645,586,US,NH
2,NH,Non-A,6391.56,1214,307,US,NH
2,NH,Seasonal,8350.15,1401,258,US,NH
2,NJ,A,136332.33,27013,3468,US,NJ
2,NJ,Non-A,43663.71,8187,1802,US,NJ
2,NJ,Seasonal,50280.24,9610,1542,US,NJ
2,NM,A,13917.28,2552,370,US,NM
2,NM,Non-A,4014.16,738,169,US,NM
2,NM,Seasonal,6658.19,1147,161,US,NM
2,NV,A,32125.38,4781,619,US,NV
2,NV,Non-A,7685.97,1401,342,US,NV
2,NV,Seasonal,13255.68,1692,315,US,NV
2,NY,A,301860.68,57548,7976,US,NY
2,NY,Non-A,101617.54,19878,4333,US,NY
2,NY,Seasonal,105595.06,19887,3391,US,NY
2,OH,A,125901.22,23804,3310,US,OH
2,OH,Non-A,41909.42,7152,1725,US,OH
2,OH,Seasonal,46699.67,9655,1559,US,OH
2,OK,A,24564.81,4473,696,US,OK
2,OK,Non-A,7879.96,1566,367,US,OK
2,OK,Seasonal,10235,1739,326,US,OK
2,OR,A,42162.27,7403,1073,US,OR
2,OR,Non-A,13319.96,2528,560,US,OR
2,OR,Seasonal,14870.37,2210,447,US,OR
2,P0A,A,36.2014,8,1,CA,P
2,P0A,Non-A,16.714,2,1,CA,P
2,P0B,A,61.1617,13,1,CA,P
2,P0B,Non-A,0,1,1,CA,P
2,P0B,Seasonal,25.8291,1,1,CA,P
2,P0H,A,39.0792,22,4,CA,P
2,P0H,Non-A,124.1363,18,4,CA,P
2,P0H,Seasonal,83.0622,14,2,CA,P
2,P0J,A,805.5058,108,10,CA,P
2,P0J,Non-A,81.9516,14,3,CA,P
2,P0J,Seasonal,0,7,1,CA,P
2,P0K,A,85.7972,15,4,CA,P
2,P0K,Non-A,0,1,1,CA,P
2,P0K,Seasonal,16.8908,2,1,CA,P
2,P0L,A,130.4291,12,5,CA,P
2,P0L,Non-A,0,4,2,CA,P
2,P0L,Seasonal,8.6726,1,1,CA,P
2,P0M,Non-A,49.2633,5,2,CA,P
2,P0M,Seasonal,45.2519,10,1,CA,P
2,P0N,A,568.7005,60,6,CA,P
2,P0N,Non-A,0,3,1,CA,P
2,P0N,Seasonal,0,4,1,CA,P
2,P0P,A,132.8544,26,3,CA,P
2,P0P,Non-A,116.1805,26,2,CA,P
2,P0P,Seasonal,0,1,1,CA,P
2,P0S,A,152.8212,11,3,CA,P
2,P0S,Non-A,0,2,1,CA,P
2,P0T,A,618.0167,30,8,CA,P
2,P0T,Non-A,104.4945,22,4,CA,P
2,P0T,Seasonal,89.0154,44,3,CA,P
2,P0V,Non-A,46.2037,4,1,CA,P
2,P0W,A,21.5606,8,1,CA,P
2,P0X,A,43.2122,10,1,CA,P
2,P1A,A,227.6421,53,4,CA,P
2,P1B,A,54.4986,13,3,CA,P
2,P1B,Non-A,22.6636,3,2,CA,P
2,P1B,Seasonal,45.5237,13,3,CA,P
2,P1H,A,366.4572,107,9,CA,P
2,P1H,Non-A,21.2735,4,2,CA,P
2,P1H,Seasonal,32.6206,1,1,CA,P
2,P1L,A,38.2336,11,2,CA,P
2,P1L,Non-A,75.5531,1,1,CA,P
2,P1L,Seasonal,0,6,2,CA,P
2,P1P,A,63.6016,10,2,CA,P
2,P2A,A,76.4069,5,2,CA,P
2,P2A,Non-A,0,1,1,CA,P
2,P2A,Seasonal,22.641,6,1,CA,P
2,P2B,A,39.586,10,1,CA,P
2,P2B,Seasonal,203.6331,90,1,CA,P
2,P2N,A,102.8858,14,4,CA,P
2,P2N,Non-A,111.5726,20,2,CA,P
2,P2N,Seasonal,0,1,1,CA,P
2,P3A,A,1196.2065,36,5,CA,P
2,P3A,Non-A,0,9,2,CA,P
2,P3B,A,66.4046,18,3,CA,P
2,P3B,Non-A,11.3243,1,1,CA,P
2,P3E,A,64.9088,8,1,CA,P
2,P3E,Non-A,16.7636,1,1,CA,P
2,P3E,Seasonal,45.282,8,2,CA,P
2,P3L,A,79.7988,11,3,CA,P
2,P3L,Non-A,0,1,1,CA,P
2,P3N,A,213.1675,3,2,CA,P
2,P3N,Non-A,25.353,4,1,CA,P
2,P3P,A,10.123,2,1,CA,P
2,P3P,Non-A,0,2,1,CA,P
2,P4N,A,125.1634,32,7,CA,P
2,P4N,Non-A,134.9697,9,5,CA,P
2,P4P,Non-A,33.9498,6,1,CA,P
2,P4R,A,130.0814,13,2,CA,P
2,P4R,Non-A,0,5,1,CA,P
2,P5A,A,364.5983,26,4,CA,P
2,P5A,Non-A,0,12,2,CA,P
2,P5E,A,18.69,3,2,CA,P
2,P5E,Non-A,34.1842,2,1,CA,P
2,P5E,Seasonal,0,1,1,CA,P
2,P5N,A,42.1991,38,2,CA,P
2,P5N,Non-A,40.6055,1,1,CA,P
2,P6A,A,48.704,13,3,CA,P
2,P6A,Non-A,61.4185,7,2,CA,P
2,P6B,A,29.5684,6,1,CA,P
2,P6B,Non-A,36.2317,4,1,CA,P
2,P6C,A,67.9458,6,2,CA,P
2,P7A,A,110.4932,26,4,CA,P
2,P7A,Seasonal,113.1825,6,1,CA,P
2,P7B,Non-A,34.8567,6,1,CA,P
2,P7C,Seasonal,241.6257,32,2,CA,P
2,P7E,A,0,34,1,CA,P
2,P7E,Non-A,90.2769,16,1,CA,P
2,P7G,A,108.2871,5,1,CA,P
2,P7G,Non-A,81.0228,25,1,CA,P
2,P7G,Seasonal,0,1,1,CA,P
2,P8N,A,24.4541,3,1,CA,P
2,P9A,A,27.4533,6,2,CA,P
2,P9N,A,157.0592,14,4,CA,P
2,P9N,Non-A,58.1017,18,3,CA,P
2,PA,A,176088.94,34808,4818,US,PA
2,PA,Non-A,58788.6,10951,2503,US,PA
2,PA,Seasonal,68872.23,12793,2320,US,PA
2,R0B,A,120.3814,13,2,CA,R
2,R0B,Non-A,0,2,1,CA,R
2,R0C,A,443.3361,5,2,CA,R
2,R0C,Non-A,29.4172,12,2,CA,R
2,R0C,Seasonal,0,4,2,CA,R
2,R0E,A,123.9024,8,5,CA,R
2,R0E,Non-A,47.6465,11,2,CA,R
2,R0E,Seasonal,0,8,1,CA,R
2,R0G,A,5.8396,2,1,CA,R
2,R0G,Seasonal,290.4846,68,1,CA,R
2,R0J,A,0,5,1,CA,R
2,R0J,Non-A,99.0698,10,3,CA,R
2,R0J,Seasonal,0,12,1,CA,R
2,R0K,A,85.9625,14,3,CA,R
2,R0K,Non-A,0,7,1,CA,R
2,R0L,A,0,31,5,CA,R
2,R0L,Non-A,239.7285,7,4,CA,R
2,R0L,Seasonal,134.4485,19,3,CA,R
2,R0M,A,119.5964,9,2,CA,R
2,R0M,Seasonal,42.2452,8,1,CA,R
2,R1A,A,517.4132,69,2,CA,R
2,R1A,Non-A,37.3724,3,1,CA,R
2,R1N,A,115.5695,17,5,CA,R
2,R1N,Non-A,31.2683,5,2,CA,R
2,R1N,Seasonal,0,7,2,CA,R
2,R2C,A,288.5547,24,2,CA,R
2,R2G,A,84.9587,3,1,CA,R
2,R2G,Non-A,8.1816,3,2,CA,R
2,R2H,A,41.5426,1,1,CA,R
2,R2H,Non-A,49.6258,11,2,CA,R
2,R2J,A,41.5048,1,1,CA,R
2,R2J,Non-A,0,5,1,CA,R
2,R2K,A,122.2404,19,4,CA,R
2,R2K,Non-A,29.7044,8,3,CA,R
2,R2L,A,401.9489,74,1,CA,R
2,R2M,A,207.6829,28,2,CA,R
2,R2N,A,158.4569,30,2,CA,R
2,R2N,Non-A,81.5819,1,1,CA,R
2,R2P,A,22.4371,5,1,CA,R
2,R2P,Non-A,22.641,4,1,CA,R
2,R2V,Non-A,13.5906,1,1,CA,R
2,R2W,A,32.4091,10,1,CA,R
2,R2W,Seasonal,90.564,12,1,CA,R
2,R2X,A,415.502,62,2,CA,R
2,R2Y,A,95.1875,25,2,CA,R
2,R2Y,Non-A,41.3378,11,2,CA,R
2,R2Y,Seasonal,0,2,1,CA,R
2,R3B,A,78.847,66,1,CA,R
2,R3C,A,0,2,1,CA,R
2,R3C,Non-A,21.7269,3,1,CA,R
2,R3E,A,45.3274,40,1,CA,R
2,R3H,A,17.9647,2,1,CA,R
2,R3J,A,71.7533,2,2,CA,R
2,R3J,Non-A,22.1646,6,1,CA,R
2,R3K,A,77.0567,6,1,CA,R
2,R3L,Seasonal,33.988,2,1,CA,R
2,R3M,A,273.3171,16,1,CA,R
2,R3M,Non-A,0,44,3,CA,R
2,R3R,A,138.0824,22,2,CA,R
2,R3V,A,39.8578,8,2,CA,R
2,R3V,Non-A,93.6088,5,1,CA,R
2,R3X,A,0,2,1,CA,R
2,R3X,Non-A,27.3702,1,1,CA,R
2,R4A,A,69.6531,2,1,CA,R
2,R4A,Non-A,0,3,1,CA,R
2,R7A,A,27.5514,3,2,CA,R
2,R7A,Non-A,47.5932,11,1,CA,R
2,R7A,Seasonal,0,4,1,CA,R
2,R7B,A,18.35,7,1,CA,R
2,R7N,A,72.0553,12,3,CA,R
2,R8N,A,24.7637,5,3,CA,R
2,R8N,Non-A,36.2392,3,2,CA,R
2,RI,A,15044.46,3301,372,US,RI
2,RI,Non-A,4870.55,891,194,US,RI
2,RI,Seasonal,5750.88,978,170,US,RI
2,S0A,A,223.6668,34,7,CA,S
2,S0A,Non-A,361.97,74,5,CA,S
2,S0A,Seasonal,58.4421,8,2,CA,S
2,S0C,A,103.7767,20,3,CA,S
2,S0C,Non-A,0,1,1,CA,S
2,S0E,A,187.4665,6,3,CA,S
2,S0E,Non-A,0,9,1,CA,S
2,S0E,Seasonal,0,21,1,CA,S
2,S0G,A,410.1075,51,10,CA,S
2,S0G,Non-A,188.7655,23,7,CA,S
2,S0G,Seasonal,102.3114,23,3,CA,S
2,S0H,A,509.8204,73,6,CA,S
2,S0H,Non-A,168.1044,53,4,CA,S
2,S0H,Seasonal,274.6995,76,1,CA,S
2,S0J,A,387.9955,116,3,CA,S
2,S0J,Non-A,27.1662,5,1,CA,S
2,S0K,A,257.043,39,5,CA,S
2,S0K,Non-A,25.3531,24,5,CA,S
2,S0K,Seasonal,61.8946,5,2,CA,S
2,S0L,A,219.0219,38,4,CA,S
2,S0L,Non-A,0,6,1,CA,S
2,S0L,Seasonal,0,4,1,CA,S
2,S0M,A,336.4734,30,3,CA,S
2,S0M,Non-A,10.3799,2,2,CA,S
2,S0M,Seasonal,224.8465,18,3,CA,S
2,S0N,A,168.5575,61,3,CA,S
2,S0N,Non-A,194.6435,42,2,CA,S
2,S0N,Seasonal,150.7266,7,2,CA,S
2,S0P,A,46.808,3,1,CA,S
2,S0P,Non-A,0,1,1,CA,S
2,S3N,A,144.4131,19,3,CA,S
2,S3N,Non-A,0,6,2,CA,S
2,S3N,Seasonal,90.6247,4,1,CA,S
2,S4A,A,410.9692,34,1,CA,S
2,S4H,A,0,4,1,CA,S
2,S4H,Non-A,7.2372,2,1,CA,S
2,S4H,Seasonal,26.252,1,1,CA,S
2,S4N,A,39.3442,12,1,CA,S
2,S4N,Seasonal,158.4875,21,1,CA,S
2,S4P,A,32.6055,5,1,CA,S
2,S4P,Non-A,18.1158,2,1,CA,S
2,S4R,A,39.2536,1,1,CA,S
2,S4R,Non-A,52.8065,13,2,CA,S
2,S4S,A,198.0431,23,3,CA,S
2,S4S,Non-A,59.107,20,2,CA,S
2,S4T,A,55.6922,16,2,CA,S
2,S4T,Non-A,0,15,2,CA,S
2,S4T,Seasonal,66.8949,2,1,CA,S
2,S4V,A,25.7762,8,1,CA,S
2,S4V,Non-A,27.4382,8,1,CA,S
2,S4X,Seasonal,173.982,70,1,CA,S
2,S6H,A,111.6867,10,4,CA,S
2,S6H,Non-A,131.4495,7,3,CA,S
2,S6J,Non-A,52.0963,4,1,CA,S
2,S6V,A,16.9827,5,2,CA,S
2,S6V,Non-A,219.2969,25,4,CA,S
2,S7H,A,261.2071,104,2,CA,S
2,S7J,A,69.5018,12,2,CA,S
2,S7J,Non-A,89.8236,6,1,CA,S
2,S7J,Seasonal,12.0722,3,1,CA,S
2,S7K,A,0,1,1,CA,S
2,S7K,Non-A,7.5394,1,1,CA,S
2,S7L,A,47.6692,5,3,CA,S
2,S7L,Non-A,54.3249,9,1,CA,S
2,S7M,A,76.0669,41,3,CA,S
2,S7N,A,129.1679,12,1,CA,S
2,S7T,A,100.5817,6,1,CA,S
2,S7V,Non-A,79.1342,25,1,CA,S
2,S9A,A,61.7433,7,2,CA,S
2,S9A,Seasonal,27.151,6,1,CA,S
2,S9H,A,90.9057,29,5,CA,S
2,S9H,Non-A,198.2839,18,3,CA,S
2,S9X,Non-A,0,6,1,CA,S
2,S9X,Seasonal,43.5596,12,1,CA,S
2,SC,A,48841.99,9366,1294,US,SC
2,SC,Non-A,15973.7,2920,682,US,SC
2,SC,Seasonal,19140.32,3363,601,US,SC
2,SD,A,7999.98,1632,240,US,SD
2,SD,Non-A,3091.77,583,121,US,SD
2,SD,Seasonal,4338.5,630,124,US,SD
2,T0A,A,115.3947,31,3,CA,T
2,T0A,Non-A,241.739,24,4,CA,T
2,T0A,Seasonal,31.2381,6,1,CA,T
2,T0B,A,398.9407,51,9,CA,T
2,T0B,Non-A,150.3459,19,4,CA,T
2,T0B,Seasonal,0,3,2,CA,T
2,T0C,A,85.344,3,1,CA,T
2,T0C,Non-A,48.3493,12,1,CA,T
2,T0E,A,270.1564,40,7,CA,T
2,T0E,Non-A,75.0393,15,2,CA,T
2,T0E,Seasonal,0,2,1,CA,T
2,T0G,A,302.6355,39,5,CA,T
2,T0G,Seasonal,47.9866,16,1,CA,T
2,T0H,A,690.797,136,5,CA,T
2,T0H,Non-A,102.1906,46,7,CA,T
2,T0H,Seasonal,134.0104,34,2,CA,T
2,T0J,A,284.6861,73,10,CA,T
2,T0J,Non-A,223.3341,30,6,CA,T
2,T0J,Seasonal,0,18,3,CA,T
2,T0K,A,268.837,25,4,CA,T
2,T0K,Non-A,95.4893,20,4,CA,T
2,T0K,Seasonal,25.6474,11,2,CA,T
2,T0L,A,32.8472,7,3,CA,T
2,T0L,Non-A,0,2,1,CA,T
2,T0L,Seasonal,163.4809,48,2,CA,T
2,T0M,A,70.7559,26,3,CA,T
2,T0M,Non-A,13.5755,3,1,CA,T
2,T0M,Seasonal,103.6866,25,1,CA,T
2,T0P,A,0,2,1,CA,T
2,T0P,Non-A,37.6292,2,1,CA,T
2,T1A,A,79.1945,19,3,CA,T
2,T1B,A,171.3905,33,4,CA,T
2,T1B,Non-A,0,2,1,CA,T
2,T1B,Seasonal,48.2888,16,1,CA,T
2,T1C,Non-A,44.5416,4,1,CA,T
2,T1H,A,31.6008,2,1,CA,T
2,T1H,Non-A,19.2415,3,1,CA,T
2,T1H,Seasonal,9.0352,4,1,CA,T
2,T1J,A,25.3749,1,1,CA,T
2,T1J,Non-A,46.104,6,1,CA,T
2,T1J,Seasonal,31.6839,6,1,CA,T
2,T1K,A,136.4583,20,2,CA,T
2,T1K,Non-A,6.7915,1,1,CA,T
2,T1L,A,3.7621,5,3,CA,T
2,T1L,Non-A,13.5831,2,1,CA,T
2,T1M,A,81.4081,24,1,CA,T
2,T1P,A,122.8295,26,3,CA,T
2,T1P,Non-A,102.8096,11,2,CA,T
2,T1P,Seasonal,0,8,2,CA,T
2,T1R,A,109.0337,18,2,CA,T
2,T1R,Non-A,0,8,1,CA,T
2,T1R,Seasonal,0,1,1,CA,T
2,T1V,A,97.4842,2,2,CA,T
2,T1V,Non-A,9.0352,4,1,CA,T
2,T1V,Seasonal,0,14,1,CA,T
2,T1W,A,15.8192,6,1,CA,T
2,T1W,Non-A,84.4902,6,3,CA,T
2,T1Y,A,34.713,15,1,CA,T
2,T2A,A,81.4532,37,2,CA,T
2,T2A,Non-A,37.6064,2,1,CA,T
2,T2C,A,66.0416,18,2,CA,T
2,T2E,Non-A,62.2044,1,1,CA,T
2,T2E,Seasonal,52.2625,22,2,CA,T
2,T2G,A,360.92,27,3,CA,T
2,T2H,A,317.9494,13,2,CA,T
2,T2J,A,108.7859,14,2,CA,T
2,T2J,Non-A,41.9352,3,1,CA,T
2,T2L,A,844.9041,358,3,CA,T
2,T2L,Non-A,0,2,1,CA,T
2,T2M,A,202.8555,25,3,CA,T
2,T2M,Non-A,142.9321,23,3,CA,T
2,T2N,A,158.5706,10,1,CA,T
2,T2P,A,63.2161,11,2,CA,T
2,T2P,Non-A,0,1,1,CA,T
2,T2R,A,205.3861,36,1,CA,T
2,T2R,Non-A,131.2834,29,3,CA,T
2,T2S,A,17.3527,3,2,CA,T
2,T2S,Non-A,31.6759,7,3,CA,T
2,T2T,A,269.7583,34,3,CA,T
2,T2T,Non-A,0,8,1,CA,T
2,T2V,A,89.8085,34,3,CA,T
2,T2W,A,67.8851,21,2,CA,T
2,T2Y,A,214.4233,28,4,CA,T
2,T2Y,Non-A,0,2,2,CA,T
2,T2Y,Seasonal,0,13,1,CA,T
2,T3A,A,139.0864,16,3,CA,T
2,T3A,Non-A,3.7697,25,2,CA,T
2,T3B,A,237.5915,50,1,CA,T
2,T3B,Non-A,30.7284,5,1,CA,T
2,T3C,A,14.3159,5,1,CA,T
2,T3E,A,124.3257,25,1,CA,T
2,T3E,Non-A,0,180,2,CA,T
2,T3G,A,39.1855,13,1,CA,T
2,T3H,A,74.0197,4,2,CA,T
2,T3H,Non-A,45.3424,6,2,CA,T
2,T3J,A,18.8486,6,1,CA,T
2,T3J,Seasonal,17.9949,6,1,CA,T
2,T3K,Seasonal,45.3048,5,1,CA,T
2,T3L,A,308.8233,23,5,CA,T
2,T3L,Non-A,41.5502,11,2,CA,T
2,T3P,A,70.8316,2,1,CA,T
2,T3P,Non-A,0,1,1,CA,T
2,T3P,Seasonal,0,1,1,CA,T
2,T3R,A,81.5441,6,1,CA,T
2,T4B,A,16.7862,22,1,CA,T
2,T4C,A,132.6582,87,6,CA,T
2,T4C,Non-A,316.0426,40,5,CA,T
2,T4C,Seasonal,27.3323,13,2,CA,T
2,T4J,A,178.4458,13,2,CA,T
2,T4J,Non-A,0,3,1,CA,T
2,T4J,Seasonal,0,3,2,CA,T
2,T4L,A,446.0594,94,2,CA,T
2,T4L,Non-A,28.9036,34,2,CA,T
2,T4L,Seasonal,0,1,1,CA,T
2,T4N,A,788.2447,52,6,CA,T
2,T4N,Non-A,108.6046,12,1,CA,T
2,T4P,A,82.9336,28,2,CA,T
2,T4R,A,229.8627,50,5,CA,T
2,T4R,Non-A,109.4052,7,3,CA,T
2,T4S,A,85.5858,21,2,CA,T
2,T4T,A,57.2028,3,1,CA,T
2,T4T,Non-A,22.6561,6,2,CA,T
2,T4V,A,121.3638,15,3,CA,T
2,T4V,Non-A,27.1511,8,2,CA,T
2,T5A,A,141.2023,4,1,CA,T
2,T5A,Non-A,0,9,1,CA,T
2,T5E,Non-A,4.5251,1,1,CA,T
2,T5G,A,26.4334,2,1,CA,T
2,T5H,A,389.8088,101,2,CA,T
2,T5J,A,24.1746,4,1,CA,T
2,T5J,Non-A,79.2096,20,1,CA,T
2,T5K,A,286.7413,22,5,CA,T
2,T5K,Non-A,71.8206,10,3,CA,T
2,T5K,Seasonal,0,21,3,CA,T
2,T5L,A,33.9578,1,1,CA,T
2,T5L,Non-A,0,4,1,CA,T
2,T5M,A,35.7329,3,1,CA,T
2,T5M,Non-A,0,4,1,CA,T
2,T5M,Seasonal,0,1,1,CA,T
2,T5P,A,21.1226,4,1,CA,T
2,T5R,A,18.1158,2,1,CA,T
2,T5R,Seasonal,19.793,5,1,CA,T
2,T5S,A,1679.4061,222,2,CA,T
2,T5S,Non-A,33.3305,9,2,CA,T
2,T5T,A,113.9833,12,3,CA,T
2,T5X,A,0,24,1,CA,T
2,T5X,Non-A,0,2,1,CA,T
2,T5X,Seasonal,78.6807,1,1,CA,T
2,T5Y,A,56.4156,8,2,CA,T
2,T5Y,Non-A,0,6,1,CA,T
2,T6A,A,22.6561,1,1,CA,T
2,T6B,A,398.8289,2,2,CA,T
2,T6B,Non-A,81.4988,12,1,CA,T
2,T6C,A,0,1,1,CA,T
2,T6C,Non-A,0,1,1,CA,T
2,T6C,Seasonal,39.9938,1,1,CA,T
2,T6E,A,91.8029,9,2,CA,T
2,T6E,Non-A,143.7409,22,2,CA,T
2,T6E,Seasonal,0,16,1,CA,T
2,T6G,A,171.9458,15,4,CA,T
2,T6H,A,456.0735,66,5,CA,T
2,T6H,Non-A,0,3,1,CA,T
2,T6J,Non-A,28.6998,1,1,CA,T
2,T6K,A,168.006,32,4,CA,T
2,T6L,A,116.7028,35,3,CA,T
2,T6L,Seasonal,24.1444,1,1,CA,T
2,T6M,Non-A,302.1832,40,1,CA,T
2,T6M,Seasonal,37.197,4,1,CA,T
2,T6R,A,57.6488,12,1,CA,T
2,T6R,Non-A,0,1,1,CA,T
2,T6T,A,29.1823,1,1,CA,T
2,T6V,Non-A,30.2032,2,2,CA,T
2,T6W,A,36.2166,10,2,CA,T
2,T6W,Non-A,26.4032,3,1,CA,T
2,T6W,Seasonal,2.017,1,1,CA,T
2,T7A,A,78.3024,21,4,CA,T
2,T7A,Non-A,157.5506,19,3,CA,T
2,T7A,Seasonal,0,5,1,CA,T
2,T7E,A,26.3047,8,1,CA,T
2,T7E,Seasonal,0,2,1,CA,T
2,T7N,A,72.9241,6,2,CA,T
2,T7N,Non-A,0,1,1,CA,T
2,T7N,Seasonal,92.853,23,2,CA,T
2,T7P,A,128.1632,15,3,CA,T
2,T7P,Non-A,21.8931,2,1,CA,T
2,T7V,A,0,1,1,CA,T
2,T7V,Non-A,23.8288,1,1,CA,T
2,T7X,A,0,1,1,CA,T
2,T7X,Seasonal,19.5435,4,1,CA,T
2,T7Y,A,57.6262,12,2,CA,T
2,T8A,A,106.6539,17,3,CA,T
2,T8A,Non-A,0,10,1,CA,T
2,T8E,Non-A,74.7072,11,1,CA,T
2,T8H,A,15.857,1,1,CA,T
2,T8N,A,0,1,1,CA,T
2,T8N,Non-A,28.0269,3,2,CA,T
2,T8N,Seasonal,6.3225,3,1,CA,T
2,T8R,A,93.6992,17,2,CA,T
2,T8S,A,33.0888,12,2,CA,T
2,T8S,Seasonal,0,8,1,CA,T
2,T8V,A,14.2554,3,1,CA,T
2,T8W,A,78.9453,50,1,CA,T
2,T8W,Non-A,41.2102,5,1,CA,T
2,T8X,A,15.0562,1,1,CA,T
2,T9A,A,0,9,1,CA,T
2,T9A,Non-A,27.3017,8,1,CA,T
2,T9E,A,141.5784,26,1,CA,T
2,T9E,Non-A,0,13,1,CA,T
2,T9G,A,16.7712,92,3,CA,T
2,T9G,Non-A,69.5473,7,1,CA,T
2,T9H,A,302.1405,31,7,CA,T
2,T9H,Non-A,63.3066,14,3,CA,T
2,T9H,Seasonal,0,36,3,CA,T
2,T9J,A,6.3382,1,1,CA,T
2,T9J,Non-A,27.1738,3,1,CA,T
2,T9K,A,123.0639,34,6,CA,T
2,T9K,Non-A,104.5023,12,5,CA,T
2,T9M,A,234.0331,49,3,CA,T
2,T9M,Non-A,28.3825,3,1,CA,T
2,T9N,A,22.2254,5,2,CA,T
2,T9N,Non-A,0,9,2,CA,T
2,T9N,Seasonal,61.9992,15,1,CA,T
2,T9S,A,68.0061,8,2,CA,T
2,T9V,A,27.1737,3,1,CA,T
2,T9W,Non-A,6.4138,1,1,CA,T
2,T9X,A,68.9501,12,2,CA,T
2,T9X,Seasonal,0,1,1,CA,T
2,TN,A,63318.47,11798,1594,US,TN
2,TN,Non-A,20283,3610,810,US,TN
2,TN,Seasonal,22089.75,4591,806,US,TN
2,TX,A,219745.67,43796,5517,US,TX
2,TX,Non-A,74695.07,12884,3039,US,TX
2,TX,Seasonal,101943.67,19169,2953,US,TX
2,UT,A,29011.21,6693,651,US,UT
2,UT,Non-A,11095.23,1908,358,US,UT
2,UT,Seasonal,13270.71,1877,394,US,UT
2,V0A,A,108.089,23,5,CA,V
2,V0A,Non-A,46.9136,8,1,CA,V
2,V0B,A,388.8709,30,9,CA,V
2,V0B,Non-A,92.6792,18,7,CA,V
2,V0B,Seasonal,0,9,1,CA,V
2,V0C,A,133.7534,25,5,CA,V
2,V0C,Non-A,7.547,1,1,CA,V
2,V0E,A,183.0619,26,7,CA,V
2,V0E,Non-A,45.9167,4,3,CA,V
2,V0G,A,76.8375,13,3,CA,V
2,V0G,Non-A,19.0072,2,1,CA,V
2,V0H,A,0,6,2,CA,V
2,V0H,Non-A,40.6057,5,3,CA,V
2,V0H,Seasonal,20.3898,1,1,CA,V
2,V0J,A,483.2915,97,9,CA,V
2,V0J,Non-A,0,7,3,CA,V
2,V0J,Seasonal,0,1,1,CA,V
2,V0K,A,325.4122,34,5,CA,V
2,V0K,Non-A,89.9666,29,5,CA,V
2,V0K,Seasonal,0,11,3,CA,V
2,V0L,A,333.6554,5,1,CA,V
2,V0L,Non-A,0,4,1,CA,V
2,V0N,A,140.7638,44,9,CA,V
2,V0N,Non-A,211.806,56,7,CA,V
2,V0N,Seasonal,58.2758,5,3,CA,V
2,V0P,A,83.0625,5,2,CA,V
2,V0R,A,506.9649,19,5,CA,V
2,V0T,A,103.1266,13,5,CA,V
2,V0T,Non-A,18.1082,6,4,CA,V
2,V0T,Seasonal,138.105,22,2,CA,V
2,V0X,A,34.3578,10,1,CA,V
2,V0X,Non-A,0,2,1,CA,V
2,V1A,A,81.4378,6,3,CA,V
2,V1A,Non-A,0,4,1,CA,V
2,V1B,A,196.4329,24,4,CA,V
2,V1B,Non-A,0,1,1,CA,V
2,V1B,Seasonal,0,4,1,CA,V
2,V1C,A,251.0224,37,9,CA,V
2,V1C,Non-A,0,6,3,CA,V
2,V1C,Seasonal,74.9262,5,3,CA,V
2,V1E,A,305.8923,21,4,CA,V
2,V1E,Non-A,49.082,4,3,CA,V
2,V1G,A,55.1332,2,2,CA,V
2,V1J,A,180.8261,27,3,CA,V
2,V1K,A,46.6115,8,2,CA,V
2,V1K,Non-A,0,4,2,CA,V
2,V1L,A,56.78,8,3,CA,V
2,V1L,Non-A,67.9457,7,3,CA,V
2,V1M,A,176.5954,66,2,CA,V
2,V1N,A,0,5,2,CA,V
2,V1N,Non-A,108.1509,19,3,CA,V
2,V1P,Seasonal,81.4988,12,1,CA,V
2,V1R,A,119.3923,18,2,CA,V
2,V1S,A,42.2905,4,1,CA,V
2,V1T,A,-144.3001,27,4,CA,V
2,V1T,Non-A,27.1431,29,2,CA,V
2,V1V,A,48.9536,5,2,CA,V
2,V1X,A,20.3747,3,1,CA,V
2,V1Y,A,98.6242,12,3,CA,V
2,V1Y,Non-A,138.6942,30,3,CA,V
2,V1Y,Seasonal,27.1889,4,2,CA,V
2,V1Z,A,-94.1452,38,5,CA,V
2,V1Z,Non-A,39.1099,33,4,CA,V
2,V1Z,Seasonal,76.0359,2,1,CA,V
2,V2A,A,135.2793,11,4,CA,V
2,V2A,Non-A,0,13,1,CA,V
2,V2A,Seasonal,5.6583,1,1,CA,V
